"","DocId","category","Date","Title","Source","Before","Matched","After","Year","Text"
"3357","1425759525","Feature, Article","19270707","News Brevities Of Local And General Interest","The China Press","nWMind Robinson of Tientsin JjblS Evans Poill arid Mrs Poin and Major Bar Sin are among the de Julean Arnold Will Talk Julean Arnold American Com mercial Attache will address mem bers of the Shanghai","Rotary Club","at their Thursday tiffin meeting this eek in the -Winter Garden of the Majestic Hotel speaking on Some Bigger Iurfues of China's Problems Ladies' Day will be observed July 21. More News On Ship Strik",1927,"nWMind Robinson of Tientsin JjblS Evans Poill arid Mrs Poin and Major Bar Sin are among the de Julean Arnold Will Talk Julean Arnold American Com mercial Attache will address mem bers of the Shanghai Rotary Club at their Thursday tiffin meeting this eek in the -Winter Garden of the Majestic Hotel speaking on Some Bigger Iurfues of China's Problems Ladies' Day will be observed July 21. More News On Ship Strik"
"3358","1319854677","Feature, Article","19240524","News from North China","The China Weekly Review","his new project in the capital of China Dr Jacob Gould Schurman the American Minister to China accompanied by Mrs Schurman left Peking May 14, for Tientsin where Dr Schurman spoke before the Tientsin","Rotary Club","and also to the students of the Nankai university They left for Taian the next evening for sightseeing trip up the sacred mountain of Taishan and to the birthplace of Confucius at Chufu From Taian Mr",1924,"his new project in the capital of China Dr Jacob Gould Schurman the American Minister to China accompanied by Mrs Schurman left Peking May 14, for Tientsin where Dr Schurman spoke before the Tientsin Rotary Club and also to the students of the Nankai university They left for Taian the next evening for sightseeing trip up the sacred mountain of Taishan and to the birthplace of Confucius at Chufu From Taian Mr"
"3359","1416444581","Feature, Article","19320513","Business And Professional Women's Association Glows Into Modem Shanghai Colossus With A Membership Of 12,000 And More To Come","The China Press","Miss Mertsky in her utter despondency Ururrational Means Wanted While men arc privileged mem                 bers cf this ind that club such as Jockey Club International Recrea tion Club Country Club","Rotary Club","and so on and so forth girls arc really deprived of these pri she continued 3o steps have been taken by the association to provide proper re creational means To provide faci lities that arc of common",1932,"Miss Mertsky in her utter despondency Ururrational Means Wanted While men arc privileged mem                 bers cf this ind that club such as Jockey Club International Recrea tion Club Country Club Rotary Club and so on and so forth girls arc really deprived of these pri she continued 3o steps have been taken by the association to provide proper re creational means To provide faci lities that arc of common"
"3360","1319971405","Feature, Article","19270312","Men and Events","The China Weekly Review","m The great Powers apparently have decided to treat China more liberally even if they have to use force to do so Putnam Weale Peking novelist and writer on China addressed the members of the Shanghai","Rotary Club","on Thursday March 3 on the subject The Economic Element in the Chinese Revolution Meyrier French Consul-General at Shanghai has been awarded the Chinese Third Class Chiaho decoration upon the recomme",1927,"m The great Powers apparently have decided to treat China more liberally even if they have to use force to do so Putnam Weale Peking novelist and writer on China addressed the members of the Shanghai Rotary Club on Thursday March 3 on the subject The Economic Element in the Chinese Revolution Meyrier French Consul-General at Shanghai has been awarded the Chinese Third Class Chiaho decoration upon the recomme"
"3361","1371474451","Feature, Article","19370403","Men and Events","The China Weekly Review","ere drowned when the Fit Ifai capsized in typhoon at Huamaotsui 10 miles from Kunyang in south-eastern Yunnan Mar 22. Only two passengers who clung to the funnel of the vessel were saved The Shanghai","Rotary Club","has so far collected 23 000 in its drive to build and equip children s orthopedic ward at Chung Shan Memorial Hospital the chairman of the charities committee reported recently at meeting of the dire",1937,"ere drowned when the Fit Ifai capsized in typhoon at Huamaotsui 10 miles from Kunyang in south-eastern Yunnan Mar 22. Only two passengers who clung to the funnel of the vessel were saved The Shanghai Rotary Club has so far collected 23 000 in its drive to build and equip children s orthopedic ward at Chung Shan Memorial Hospital the chairman of the charities committee reported recently at meeting of the dire"
"3362","1418981865","Feature, Article","19340103","OFFICIALS AND THE PRESS","The North China Herald","will to help each other in the true service of that creed which attempts to put Service before Self Sir Basil Blackett Sir Basil hag been and gone He flew here and within few hours 5f addressing the","Rotary Club","in                 Singapore he was flying to England once again It was very pleasant to meet such man as Sir Basil He seem ed to bring with him -e of the old country to remind us that England was st",1934,"will to help each other in the true service of that creed which attempts to put Service before Self Sir Basil Blackett Sir Basil hag been and gone He flew here and within few hours 5f addressing the Rotary Club in                 Singapore he was flying to England once again It was very pleasant to meet such man as Sir Basil He seem ed to bring with him -e of the old country to remind us that England was st"
"3363","1369949012","Feature, Article","19210618","ITEMS","The North China Herald","l against the Lower Court decrees holding that the American Car Company did not constitute monopoly under tho Sherman Law Navy Radio through Renter London June 10. Five hundred Amcrica members of the","Rotary Club","have arrived at Liverpool where they were accorded an en reception by local Rotar- ians the civic authorities and the Mayor and Mayoress who break fasted on the steamer The Mayor welcomed the visit a",1921,"l against the Lower Court decrees holding that the American Car Company did not constitute monopoly under tho Sherman Law Navy Radio through Renter London June 10. Five hundred Amcrica members of the Rotary Club have arrived at Liverpool where they were accorded an en reception by local Rotar- ians the civic authorities and the Mayor and Mayoress who break fasted on the steamer The Mayor welcomed the visit a"
"3364","1321476005","Feature, Article","19270804","News Brevities Of Local And General Interest","The China Press","tit meeting of tile 'Ctiib nnd the Amcr 'm Unlversln' 1 be at noon 'l hursday at the stor House to United Stalctj Srinator Hiram Bingham Ih1 1'ong Sec pre sident 'of tlie Tlnlverslty Club rind ot the","Rotary Club","wlli' Iteserviitlons may bo through Mr Culbcvt- Kon 04 Kiaugae Roail 503 1'. l' Toho Nowa ARency Hankow that 'Mr Wang Chiiig-wcl lid Mr Sun Ho re turned1 Iieio from Kluklnng to- duy They that had res",1927,"tit meeting of tile 'Ctiib nnd the Amcr 'm Unlversln' 1 be at noon 'l hursday at the stor House to United Stalctj Srinator Hiram Bingham Ih1 1'ong Sec pre sident 'of tlie Tlnlverslty Club rind ot the Rotary Club wlli' Iteserviitlons may bo through Mr Culbcvt- Kon 04 Kiaugae Roail 503 1'. l' Toho Nowa ARency Hankow that 'Mr Wang Chiiig-wcl lid Mr Sun Ho re turned1 Iieio from Kluklnng to- duy They that had res"
"3365","1416546259","Feature, Article","19360619","Dr. Wu Lien-teh Outlines Plans For Local Crematory","The China Press","Wu Te-chen according to Dr Wu Lien-ten Director of the National Quarantine Service who the                 historical background and the pre- cnt-dv economic necessity of cremation in at the Shanghai","Rotary Club","luncheon yesterday Declaring that burial is an economic loss to the country Dr Wu pointed out over one- of the arable land in China is token up by graves Tills factor tile public health authority 'ex",1936,"Wu Te-chen according to Dr Wu Lien-ten Director of the National Quarantine Service who the                 historical background and the pre- cnt-dv economic necessity of cremation in at the Shanghai Rotary Club luncheon yesterday Declaring that burial is an economic loss to the country Dr Wu pointed out over one- of the arable land in China is token up by graves Tills factor tile public health authority 'ex"
"3366","1425780827","Feature, Article","19320825","Local News Brevities","The China Press","anghai for Kobe Japan                 Tho French Wnr Veterans Asso ciation will hold their monthly re union In tho French Police Club at six o clock tonight Augutt 25. an Mr Jim Pricc of tho Shanghai","Rotary Club","has left for tho United States whore he will remain for period of four months ft Mr Ynnnoulatos president if the Oreck Community since 1027. has resigned his portion due to rc' of work Miss Elvn Nels",1932,"anghai for Kobe Japan                 Tho French Wnr Veterans Asso ciation will hold their monthly re union In tho French Police Club at six o clock tonight Augutt 25. an Mr Jim Pricc of tho Shanghai Rotary Club has left for tho United States whore he will remain for period of four months ft Mr Ynnnoulatos president if the Oreck Community since 1027. has resigned his portion due to rc' of work Miss Elvn Nels"
"3367","1319860288","Feature, Article","19191101","Men and Events","The China Weekly Review","eam from St John's University Shanghai The                 judges were Dr Richardson of Nanking Chen of Shanghai and Powell About fifty American business men attended the regular weekly tiffin of the","Rotary Club","at the Cafe Parisien on Thursday October 30. Brief addressess were delivered by the following Walker of the China Industrial Development Corporation Ever- ard Thompson Firestone Tire and Rubber Coman",1919,"eam from St John's University Shanghai The                 judges were Dr Richardson of Nanking Chen of Shanghai and Powell About fifty American business men attended the regular weekly tiffin of the Rotary Club at the Cafe Parisien on Thursday October 30. Brief addressess were delivered by the following Walker of the China Industrial Development Corporation Ever- ard Thompson Firestone Tire and Rubber Coman"
"3368","1418988087","Feature, Article","19341017","FROM THE FOUR WINDS","The North China Herald","factories Each family must have employable parents at least two em children between fifteen and seventeen and other children who will grow up to be employable All expenses will be paid by the Welwyn","Rotary Club","and if the experiment succeeds other families will be im ported Side by side official accounts are published of what is known as the Cahn Hill Improvement Scheme The experiment is to see what can be",1934,"factories Each family must have employable parents at least two em children between fifteen and seventeen and other children who will grow up to be employable All expenses will be paid by the Welwyn Rotary Club and if the experiment succeeds other families will be im ported Side by side official accounts are published of what is known as the Cahn Hill Improvement Scheme The experiment is to see what can be"
"3369","1371500938","Feature, Article","19381119","Men and Events","The China Weekly Review","alph Ward of the Methodist Episcopal Church Chengtu Szechuen was speaker at Community Church Shanghai on Sunday Nov 13. He spoke on the sub ject Defeats That Are Not Defeats Speaking before the local","Rotary Club","last week Bishop Ward said that the war situation had greatly stimulated commercial and other activities in Szechuen due largely to the importation of capital from the coastal provinces together with",1938,"alph Ward of the Methodist Episcopal Church Chengtu Szechuen was speaker at Community Church Shanghai on Sunday Nov 13. He spoke on the sub ject Defeats That Are Not Defeats Speaking before the local Rotary Club last week Bishop Ward said that the war situation had greatly stimulated commercial and other activities in Szechuen due largely to the importation of capital from the coastal provinces together with"
"3370","1371566459","Feature, Article","19320109","Hundreds Send Floral Tributes At Kwok Funeral","The China Press","liun Mlnu Clionu Fonu Yun LMm Shun Hint Ciinnu Hzu Yun Chnn Hun lub of Shanuhal Woo Yen Llnu Lit Vuu Wnn Hun Choin Rlilnu Dull Kituu Kon Dah Klnu Don Iiul On Mr and Mr IIC Sunu Chluctiu Slumbur of he","Rotary Club","Mr nnd Mm Honu liar Cbartuy and Hiding Chutur Mn Ilurthn Dcnrko Wnrdon Cumnilnu Ciinnu Vun Toiiu Yun Dim Lon Choti Yun Clionu Kami hull Vuu Tso Mr and Mi'h Klrklnnd KnaU'ru In Hank Viiii Clino Ih Klo",1932,"liun Mlnu Clionu Fonu Yun LMm Shun Hint Ciinnu Hzu Yun Chnn Hun lub of Shanuhal Woo Yen Llnu Lit Vuu Wnn Hun Choin Rlilnu Dull Kituu Kon Dah Klnu Don Iiul On Mr and Mr IIC Sunu Chluctiu Slumbur of he Rotary Club Mr nnd Mm Honu liar Cbartuy and Hiding Chutur Mn Ilurthn Dcnrko Wnrdon Cumnilnu Ciinnu Vun Toiiu Yun Dim Lon Choti Yun Clionu Kami hull Vuu Tso Mr and Mi'h Klrklnnd KnaU'ru In Hank Viiii Clino Ih Klo"
"3371","1321963722","Feature, Article","19290425","BREVITIES: LOCAL AND GENERAL","The China Press","NETARIUM                 Hamburg April 22.--Hamburg will this summer have new attraction in the shape of Zeiss planetarium It will be built into the great water-tower in the City Park","ROTARY CLUB","TIFFIN Mr Brown Secretary of the Navy has kindly consented to address the members of the Rotary Club at today s tiffin to be held at the Astor House at 12.30. on What is being done for men in uniform",1929,"NETARIUM                 Hamburg April 22.--Hamburg will this summer have new attraction in the shape of Zeiss planetarium It will be built into the great water-tower in the City Park ROTARY CLUB TIFFIN Mr Brown Secretary of the Navy has kindly consented to address the members of the Rotary Club at today s tiffin to be held at the Astor House at 12.30. on What is being done for men in uniform"
"3372","1321963722","Feature, Article","19290425","BREVITIES: LOCAL AND GENERAL","The China Press","of Zeiss planetarium It will be built into the great water-tower in the City Park                 ROTARY CLUB TIFFIN Mr Brown Secretary of the Navy has kindly consented to address the members of the","Rotary Club","at today s tiffin to be held at the Astor House at 12.30. on What is being done for men in uniform by the Army and Navy ABDUCTION The abduction of girl of 13 re sulted in the appearance of an unemplo",1929,"of Zeiss planetarium It will be built into the great water-tower in the City Park                 ROTARY CLUB TIFFIN Mr Brown Secretary of the Navy has kindly consented to address the members of the Rotary Club at today s tiffin to be held at the Astor House at 12.30. on What is being done for men in uniform by the Army and Navy ABDUCTION The abduction of girl of 13 re sulted in the appearance of an unemplo"
"3373","1371606408","Feature, Article","19360222","News Brevities","The China Press","1190; Jiowu- town Service Station 1371)8. Klpp Addresses Notarially Dr Olto IClep head of the Ger man Economic Mission to the Far East was the principal speaker at the weekly luncheon of the Tientsin","Rotary Club","at the Astor House Hotel there Thursday In Ihe evening Dr Kiep was guest of lienor at dinner party given by Gen Hsiao Chen- Mayor of Tientsin Withdraws Resignation As result of the repeated per suasi",1936,"1190; Jiowu- town Service Station 1371)8. Klpp Addresses Notarially Dr Olto IClep head of the Ger man Economic Mission to the Far East was the principal speaker at the weekly luncheon of the Tientsin Rotary Club at the Astor House Hotel there Thursday In Ihe evening Dr Kiep was guest of lienor at dinner party given by Gen Hsiao Chen- Mayor of Tientsin Withdraws Resignation As result of the repeated per suasi"
"3374","1371855340","Feature, Article","19320112","The Manchurian Crisis Explained","The China Press","ing of Great IJrttaln including the Autumn School of the League of Nations Union In Callander Scotland the Armistice Memorial Service Mass Meeting Carlisle the London Chinese Stu dents nUm the Ilford","Rotary Club","the Lewlsham Town Hall the Calcfham Valley China Exhibition the Nottingham University and the Union of Democratic Control                 The term Manchuria popularly known in the West has long becom",1932,"ing of Great IJrttaln including the Autumn School of the League of Nations Union In Callander Scotland the Armistice Memorial Service Mass Meeting Carlisle the London Chinese Stu dents nUm the Ilford Rotary Club the Lewlsham Town Hall the Calcfham Valley China Exhibition the Nottingham University and the Union of Democratic Control                 The term Manchuria popularly known in the West has long becom"
"3375","1371494039","Feature, Article","19360523","Men and Events","The China Weekly Review","ese Ambassador to France gave luncheon in Paris May 15 to Emile Naggiar the new French Ambassador to China on the eve of his departure for China to assume the duties of his future post chapter of the","Rotary Club","was organized at Wuhu May 19 with more than 20 members The inauguration ceremony of the Club was held in the presence of Dr Wang Governor of the 81st District of International Rotary Dr Bromley Oxnam",1936,"ese Ambassador to France gave luncheon in Paris May 15 to Emile Naggiar the new French Ambassador to China on the eve of his departure for China to assume the duties of his future post chapter of the Rotary Club was organized at Wuhu May 19 with more than 20 members The inauguration ceremony of the Club was held in the presence of Dr Wang Governor of the 81st District of International Rotary Dr Bromley Oxnam"
"3376","1319877864","Feature, Article","19250926","The Motion Picture Industry in China","The China Weekly Review","nt of theatre connections these Mr Jee is connected with the Peacock Motion Picture Corporation of Shanghai and New York This article was delivered as an address before recent meeting of the Shanghai","Rotary Club","concerns were able to out into this market up to date pictures of their respective companies which are in turn leased to any or all theatres throughout China Consequent ly within the",1925,"nt of theatre connections these Mr Jee is connected with the Peacock Motion Picture Corporation of Shanghai and New York This article was delivered as an address before recent meeting of the Shanghai Rotary Club concerns were able to out into this market up to date pictures of their respective companies which are in turn leased to any or all theatres throughout China Consequent ly within the"
"3377","1416677568","Feature, Article","19341228","Origin, Development Of Chinese Writing Traced For Rotary","The China Press","China will suffer an irreparable leas If the fountain pen replaces the brush In the writing of Chines characters Dr Evan Morgan noted Sinologue author and trans later told members of the","Rotary Club","yesterday at their weekly tiffin meeting at the Metropole Hotel                 Dr Morgan spoke on The Origin and Development of the Chinese Written Characters nnd illustrated his lecture as he spoke",1934,"China will suffer an irreparable leas If the fountain pen replaces the brush In the writing of Chines characters Dr Evan Morgan noted Sinologue author and trans later told members of the Rotary Club yesterday at their weekly tiffin meeting at the Metropole Hotel                 Dr Morgan spoke on The Origin and Development of the Chinese Written Characters nnd illustrated his lecture as he spoke"
"3378","1319868912","Feature, Article","19231124","Men and Events","The China Weekly Review","tivation in cotton corn rice mulberries nurseries flowers cic                 Judge Lobingier Advocates World Court Judge Charles Lobingier of the United States Court for China addressed the Shanghai","Rotary Club","at tiffin November 22, on the Permanent Court of International Justice an insitution which he ardently advocates as did the late President Harding The Judge outlined the composition of the world cour",1923,"tivation in cotton corn rice mulberries nurseries flowers cic                 Judge Lobingier Advocates World Court Judge Charles Lobingier of the United States Court for China addressed the Shanghai Rotary Club at tiffin November 22, on the Permanent Court of International Justice an insitution which he ardently advocates as did the late President Harding The Judge outlined the composition of the world cour"
"3379","1416623365","Feature, Article","19321123","Local News Brevities","The China Press","ay November 25, at 6 In the lounge of the Foreign Music will be rendered by Nick Korin's Orchestra and all members and their friends are cordially in vited to attend The regular weekly meeting of the","Rotary Club","will be held this week on Saturday November 26 at Dr New's Orthopedic Hos pital 852 Route de Zikawei at 12:30 pan All members are urged to come and bring their Rotary Anns Mr Chang Chun formerly mayo",1932,"ay November 25, at 6 In the lounge of the Foreign Music will be rendered by Nick Korin's Orchestra and all members and their friends are cordially in vited to attend The regular weekly meeting of the Rotary Club will be held this week on Saturday November 26 at Dr New's Orthopedic Hos pital 852 Route de Zikawei at 12:30 pan All members are urged to come and bring their Rotary Anns Mr Chang Chun formerly mayo"
"3380","1371502578","Editorial, Commentary","19390603","U. S. MERCHANTS DETERMINED TO CONTINUE IN CHINA","The China Weekly Review","in Shanghai devoting himself to relief work Among the interesting talks delivered during the week was that of Horace Smith head of the Commercial Department of the Consulate-General who spoke at the","Rotary Club","on the subject of Reciprocal Trade Agreements which have been an out standing feature of American State Department policy in the pre sent Administration Mr Smith analyzed the law and described the pr",1939,"in Shanghai devoting himself to relief work Among the interesting talks delivered during the week was that of Horace Smith head of the Commercial Department of the Consulate-General who spoke at the Rotary Club on the subject of Reciprocal Trade Agreements which have been an out standing feature of American State Department policy in the pre sent Administration Mr Smith analyzed the law and described the pr"
"3381","1369978597","Feature, Article","19370825","KWANCTUNC'S NEW FARM PLAN","The North China Herald","tations are ad nominal but there seem to be buyers ready to up any cheap offerings Link With Past There was most interesting re minder of Hongkong in its early days art recent meeting of the Hongkong","Rotary Club","at which Itotarian Mathewson of California read ai letter from relative of his Mrs Fulton who is now 92 years of age and was in Hongkong for eight years from 1855, her father at that time being in ch",1937,"tations are ad nominal but there seem to be buyers ready to up any cheap offerings Link With Past There was most interesting re minder of Hongkong in its early days art recent meeting of the Hongkong Rotary Club at which Itotarian Mathewson of California read ai letter from relative of his Mrs Fulton who is now 92 years of age and was in Hongkong for eight years from 1855, her father at that time being in ch"
"3382","1371605384","Feature, Article","19360206","News Brevities","The China Press","d eight as who are going to Japan to make four films of mountain scenes ut tiie reputed cost of '5CO COO They will remain in Japan for six months L'ishop Itotary speaker Bishop Hall new member of the","Rotary club","of Hongkong addressed Ills fellow-members 011 January 7, his subject being Community Ser vice project now in operation in 11 Chinese village 011 the neighboring mainland This was comprehen sive schem",1936,"d eight as who are going to Japan to make four films of mountain scenes ut tiie reputed cost of '5CO COO They will remain in Japan for six months L'ishop Itotary speaker Bishop Hall new member of the Rotary club of Hongkong addressed Ills fellow-members 011 January 7, his subject being Community Ser vice project now in operation in 11 Chinese village 011 the neighboring mainland This was comprehen sive schem"
"3383","1371334575","Feature, Article","19330809","THE SOUL OF CHINA","The North China Herald","Singapore July 3                 Singapore has recently had distinguished visitor in her midst--I speak of Dr Lim Boon Keng whom saw for the first time the other day when he was guest at the local","Rotary Club","Dr Lim of course knows Singapore well for he graduated from here and he                 has not hesitated to tell us what he thinks about us and about things in general At lecture on The Soul of Chin",1933,"Singapore July 3                 Singapore has recently had distinguished visitor in her midst--I speak of Dr Lim Boon Keng whom saw for the first time the other day when he was guest at the local Rotary Club Dr Lim of course knows Singapore well for he graduated from here and he                 has not hesitated to tell us what he thinks about us and about things in general At lecture on The Soul of Chin"
"3384","1321977992","Feature, Article","19290704","BREVITIES: LOCAL AND GENERAL","The China Press","isory members Yu Jen- feng Kung Hsuch-sui Wang Shih- yu Chlen Yung Liu Wei-hsl Ilsn Shih-ying Yang Cheng-huan Liu Shu and Tang Shao-yi Kuo Min                 COASTAL 3HIPP1NG Members of the Shanghai","Rotary Club","are reminded that owing to Independence Day the regular meeting of the Club has been postponed until 12.30 tomorrow when Mr King will speak on Coastal Shipping DIRECTOR RESIGNS Friedrichshafen July 1",1929,"isory members Yu Jen- feng Kung Hsuch-sui Wang Shih- yu Chlen Yung Liu Wei-hsl Ilsn Shih-ying Yang Cheng-huan Liu Shu and Tang Shao-yi Kuo Min                 COASTAL 3HIPP1NG Members of the Shanghai Rotary Club are reminded that owing to Independence Day the regular meeting of the Club has been postponed until 12.30 tomorrow when Mr King will speak on Coastal Shipping DIRECTOR RESIGNS Friedrichshafen July 1"
"3385","1371543044","Feature, Article","19310516","SHANGHAI PUBLIC SCHOOL WINS INTERSCHOLASTIC TRACK MEET TITLE","The China Press","lgf events to make it notable ven ture The cooperation of the sports masters of the schools also contri buted greatly to the meet Fong Sec Presidents Prizes Doctor Pong Sec the president of the local","Rotary Club","presented ithe successful competitors and the Schools with prizes The Public School for boys and girls iie handsome Rotary Shields and JS'ilI have the honor or keeping them the next meet 'ii Bunny Ma",1931,"lgf events to make it notable ven ture The cooperation of the sports masters of the schools also contri buted greatly to the meet Fong Sec Presidents Prizes Doctor Pong Sec the president of the local Rotary Club presented ithe successful competitors and the Schools with prizes The Public School for boys and girls iie handsome Rotary Shields and JS'ilI have the honor or keeping them the next meet 'ii Bunny Ma"
"3386","1371430514","Feature, Article","19360325","SHANGHAI INSTITUTION FOR THE BLIND","The North China Herald","prom                 ised to finance the translation and printing of the life of Helen Keller of all blind people the most inspiring personality for the 1,000,000 blind in China At this same time the","Rotary Club","of Shanghai already the donors of the workshop building where rattan and wicker furniture was be ing made promised to make the school one of their major interests Blueprints of much-needed new build",1936,"prom                 ised to finance the translation and printing of the life of Helen Keller of all blind people the most inspiring personality for the 1,000,000 blind in China At this same time the Rotary Club of Shanghai already the donors of the workshop building where rattan and wicker furniture was be ing made promised to make the school one of their major interests Blueprints of much-needed new build"
"3387","1371433840","Feature, Article","19361125","WEATHER MAN IN HANGCHOW","The North China Herald","gners alike will be greatly missed He is one of the leading Rotarians who elected him vice- chairman two years in succession His home was popular rendez-vous for social activities and it was here the","Rotary club","assembled for their weekly dinner and meeting The Hangchow Country Club which has just come into being is also deeply indebted to Mr Smith's un tiring efforts as as temporary Trea surer In public fun",1936,"gners alike will be greatly missed He is one of the leading Rotarians who elected him vice- chairman two years in succession His home was popular rendez-vous for social activities and it was here the Rotary club assembled for their weekly dinner and meeting The Hangchow Country Club which has just come into being is also deeply indebted to Mr Smith's un tiring efforts as as temporary Trea surer In public fun"
"3388","1416541059","Feature, Article","19360402","News Brevities","The China Press","President Jackson curly Monday -will ho honored guests at Joint reception at the Cheng Yi Club on Nanking Road today given by the Native Goods' Association Hillary Meets Today meeting of the Shanghai","Rotary Club","will be held at the inter national Club 722 Bubbling Well Road at 12.30 today Tills meeting will be devoted to the dls- of various conference and international Convention matters Mein'bers of the Clu",1936,"President Jackson curly Monday -will ho honored guests at Joint reception at the Cheng Yi Club on Nanking Road today given by the Native Goods' Association Hillary Meets Today meeting of the Shanghai Rotary Club will be held at the inter national Club 722 Bubbling Well Road at 12.30 today Tills meeting will be devoted to the dls- of various conference and international Convention matters Mein'bers of the Clu"
"3389","1371308922","Feature, Article","19210416","PROMISES THAT ARE KEPT","The North China Herald","n ever we have an urgent in stinct within us that we are on the eve of discovering unity that is not yet apparent On the strength of this vision we devise our League of Nations our Whitley Report our","Rotary Club","and such things great and small In church mat ters we call conferences and issue manifestoes and send up our strong prayer We would be one in hatred of all wrong One in our love of all things sweet a",1921,"n ever we have an urgent in stinct within us that we are on the eve of discovering unity that is not yet apparent On the strength of this vision we devise our League of Nations our Whitley Report our Rotary Club and such things great and small In church mat ters we call conferences and issue manifestoes and send up our strong prayer We would be one in hatred of all wrong One in our love of all things sweet a"
"3390","1321981790","Feature, Article","19300912","BREVITIES: LOCAL AND GENERAL","The China Press","BREVITIES LOCAL AND GENERAL                 TALKS ON DENTISTRY                 Yesterday's meeting of the Shanghai","Rotary Club","held at the Old Carlton was well attended by members and guests Dr Benjamin Wong gave an interesting and instructive address on dentistry in China                 t- NEW NATIVE AIRPLANE Nanking Sept",1930,"BREVITIES LOCAL AND GENERAL                 TALKS ON DENTISTRY                 Yesterday's meeting of the Shanghai Rotary Club held at the Old Carlton was well attended by members and guests Dr Benjamin Wong gave an interesting and instructive address on dentistry in China                 t- NEW NATIVE AIRPLANE Nanking Sept"
"3391","1425419799","Feature, Article","19351105","Dr. Wu Traces Medical History In Canton Talk","The China Press","itorial In Canton it was slated that In is real living thing in Canton Alongside it co exists community service These are very evident In such organiza tions as the International Women's Club and the","Rotary Club","To this list believe we should add the name of the Canton Hospital which stands for International co operation We should furthermore Include the entire medical profes sion Doctors Internationalist Me",1935,"itorial In Canton it was slated that In is real living thing in Canton Alongside it co exists community service These are very evident In such organiza tions as the International Women's Club and the Rotary Club To this list believe we should add the name of the Canton Hospital which stands for International co operation We should furthermore Include the entire medical profes sion Doctors Internationalist Me"
"3392","1324874252","Feature, Article","19301023","BREVITIES: LOCAL AND GENERAL","The China Press","s been suspended owing to the decreas ing market demand for silver drl- lt i's and the scarcity of bar silver Operations will be resumed it is reported as soon as these im pediments have been removed","ROTARY CLUB","TIFFIN Rotarians and their friends will listen to Mr Chester Tohin speak on Modern Trends in Phy sical Education at the weekly tiffin meeting this noon Mrs Tobin 'dramatic soprano has kindly pro mise",1930,"s been suspended owing to the decreas ing market demand for silver drl- lt i's and the scarcity of bar silver Operations will be resumed it is reported as soon as these im pediments have been removed ROTARY CLUB TIFFIN Rotarians and their friends will listen to Mr Chester Tohin speak on Modern Trends in Phy sical Education at the weekly tiffin meeting this noon Mrs Tobin 'dramatic soprano has kindly pro mise"
"3393","1425425004","Feature, Article","19360331","NEWS Brevities","The China Press","d friends of the Association arc cordially invited to attend Rotary To Holil Closed IVlccUuj Shanghai Rotariah and Rotarlans visiting in the city are reminded that this week s meeting of the Shanghai","Rotary Club","will be held at the International Club 722 Bub bling Well Road Thursday at 12.30 and not at the Mctropole Hotel This will be closed meeting for the initiation of new members devoted to the discussion",1936,"d friends of the Association arc cordially invited to attend Rotary To Holil Closed IVlccUuj Shanghai Rotariah and Rotarlans visiting in the city are reminded that this week s meeting of the Shanghai Rotary Club will be held at the International Club 722 Bub bling Well Road Thursday at 12.30 and not at the Mctropole Hotel This will be closed meeting for the initiation of new members devoted to the discussion"
"3394","1319915028","Feature, Article","19281229","Indigo and the Chinese Dye Industry","The China Weekly Review","y by two German facto ries About ten years later Swiss dyestuff company began its production By ly 14 artificial indigo was imported into -r rhis article is the gist of an address recent y before the","Rotary Club","in Tientsin Mr Richardson is connected with th National Anil ne and Chemical Co                 China to the amount of forty to fifty million pounds annually and he growing of had sharply declined Wh",1928,"y by two German facto ries About ten years later Swiss dyestuff company began its production By ly 14 artificial indigo was imported into -r rhis article is the gist of an address recent y before the Rotary Club in Tientsin Mr Richardson is connected with th National Anil ne and Chemical Co                 China to the amount of forty to fifty million pounds annually and he growing of had sharply declined Wh"
"3395","1425758293","Feature, Article","19270706","News Brevities Of Local And General Interest","The China Press","ory meas ures be taken report the circum stances to this Association The Shanghai Settlement Chinese Ratepayers' Association Kotary Club To He At Majestic The weekly Thursday meetings of the Shanghai","Rotary Club","for the month of July will be held in the Winter Garden of the Majestic Hotel instead of at the Astor Houso This month s program will In charge of LMr Hager Chairman Mr Raven Vico Chairman Mr Win Yln",1927,"ory meas ures be taken report the circum stances to this Association The Shanghai Settlement Chinese Ratepayers' Association Kotary Club To He At Majestic The weekly Thursday meetings of the Shanghai Rotary Club for the month of July will be held in the Winter Garden of the Majestic Hotel instead of at the Astor Houso This month s program will In charge of LMr Hager Chairman Mr Raven Vico Chairman Mr Win Yln"
"3396","1319887374","Feature, Article","19300712","In the Field of National Reconstruction","The China Weekly Review","the newly-created Institute of Scientific Management He emphasized the need of industrial leaders and scholars getting together and discussing their problems and suggested club along the lines of the","Rotary Club","the members of which could get together at dingers luncheons or informal meetings and exchange views Chinese-American Aviation Contract Signed at Nanking The new Chinese-Arlierican Aviation Corporati",1930,"the newly-created Institute of Scientific Management He emphasized the need of industrial leaders and scholars getting together and discussing their problems and suggested club along the lines of the Rotary Club the members of which could get together at dingers luncheons or informal meetings and exchange views Chinese-American Aviation Contract Signed at Nanking The new Chinese-Arlierican Aviation Corporati"
