"","DocId","Date","Year","Source","category","Title","Text"
"1985","1419908746","19380401",1938,"The Chinese Recorder","Feature, Article","Yunnan's Challenge to Christianity in 1938","nd tin Cotton now sufficient in but poor in quality Larce stand of timber cedar maple cypress and fir Pu Erh tea Cattle and sheep raising in the Northwest                 Miscellaneous Groups Kunmina Rotary Club Mr Miao President About 35 business and professional men as members Kunminxi Y's Club Dr Yao Chairman enlisting about 30 younger business and professional men Manv Grnlds Educational Commercial and S"
"1986","1419908807","19380301",1938,"The Chinese Recorder","Feature, Article","The Christian Church and War Relief","tee gave an initial grant of only SI 500. but aided in securing grant from the American Advisory Committee of 10 000 and the assurance of considerable further grant from the British Fund The Shanghai Rotary Club had also contributed 500 for refugee relief work in Hangchow It is interesting to note in the experience of the Shanghai Christian Federation that originally they had eighteen camps with 4,000 refuge"
"1987","1419908902","19480228",1948,"The China Weekly Review","Letter to the Editor, Correspondence","Program For Darkness","Program For Darkness                 To The Editor                 Your editorial Look At The Record in which you dealt with Consul-General John Cabot's before the Rotary Club was journalistic feat                 am dead certain that either Consul- General Cabot is not aware of what the Truman Administration is trying to do or else he was acting under the illu sion that g"
"1988","1419908968","19480228",1948,"The China Weekly Review","Feature, Article","Currency Reform Plans: An Analysis","ustrial Mining Bank of China Tsingtao and concurrently Professor of Economics at the National Shantung University The following article is adapted from recent speech made by Mr Chen at meeting of the Rotary Club Tsingtao Editor                 AS all of us living in China face the pressure of the high cost of living we find ourselves constantly concerned with its component economic problems-- high commodity"
"1989","1419909487","19380201",1938,"The Chinese Recorder","Feature, Article","LIFE'S 'MOST APPALLING MINUTES' DESCRIBED BY BARZINI, SURVIVOR OF HISTORIC BOMBING OF PANAY","BY BARZINI SURVIVOR OF HISTORIC BOMBING OF PANAY                 Mr Luigi Barzini special envoy of the Corriere della Serra and Panay survivor gave the following interesting talk before the Hongkong Rotary Club -- To be bombed on small boat little larger than the ferries which run between Hongkong and Kowloon in the middle of very wide and cold stream-- because December is not very mild month in China-- whe"
"1990","1419909666","19331125",1933,"The China Weekly Review","Feature, Article","Jabin Hsu Becomes Counseller to Shanghai Garrison Headquarters","n journalistic work Served as chairman of the Shanghai Municipal Council Chinese Advisory Committee 1922-25, besides being director of the American University Club the Pan-Pacific Association and the Rotary Club in Shanghai upon completion of the Northern Punitive Expedition of the National Government in 1928, he was appointed confidential secretary to Dr II Kung Minister of Industry Commerce and Labor and a"
"1991","1419910075","19391201",1939,"The Chinese Recorder","Feature, Article","THE ECUMENICAL TASK","l students part of the students of the Hwa Chung College enroute to Hsi-Chow arrived at Kunming in time to attend Bishop Song's series of meetings and to invite Dr Lautenschlager to speak to them The Rotary Club and the Y's Men's Club also invited our leaders tn sneak                 Seminars for teachers church leaders and youth workers were conducted on various occasions IV Church Service-- On Sundays the l students part of the students of the Hwa Chung College enroute to Hsi-Chow arrived at Kunming in time to attend Bishop Song's series of meetings and to invite Dr Lautenschlager to speak to them The Rotary Club and the Y's Men's Club also invited our leaders to speak                 Seminars for teachers church leaders and youth workers were conducted on various occasions IV Church Service On Sundays the Mi"
"1992","1419911074","19400701",1940,"The Chinese Recorder","Feature, Article","THE CONCERT TOUR OF THE FIVE UNIVERSITIES CHORAL SOCIETY","may be considered success from several points of view It was undertaken as means of raising money for the Warphans Various organizations in Chungking the New Life Movement International Women's Club Rotary Club and Y's Men's Clubs rendered splendid service selling tickets under the energetic and enthusiastic direction of Jim Endicott and approximately 1400 00 was received This unique project made possible b"
"1993","1419922960","19270806",1927,"The China Weekly Review","Feature, Article","Rotarians Entertain Distinguished Guests","rians Entertain Distinguished Guests                 Congressman Dyer of Missouri Major General Crozier army retired and United States Commercial Attache Julean Arnold were the guests of honor at the Rotary Club tiffin at the Majestic Hotel July 2S. The addresses made by the guests were characterized not only by wit but were replete with solid information and valuable comment Mr Arnold gave an account of rec"
"1994","1419923143","19330107",1933,"The China Weekly Review","Feature, Article","NIPPON'S GHASTLY JOKE!","Yusuke Tsurumi well known Japanese publi cist who has taken prominent part in various altruistic gatherings designed to bring about better era in the relations of nations in speech before the Dairen Rotary Club several months ago told the Japanese members of that organization they would have no trouble putting over their ambitious plans but they should watch their steps five years in the future after the ot"
"1995","1419960879","19241213",1924,"The North China Herald","Letter to the Editor, Correspondence","CHINA'S INDUSTRIAL CONDITIONS","To the Editor of the North-China Daily News                 SIR --In your editorial columns on November 28, you refer to the report of speech made by Miss Agatha Harrison to the Hull Rotary Club Taken by itself the extract taken from Miss Harrison's speech would seem to justify your comments But it would seem to me                 that one has no right to take such an extract without its con"
"1996","1419960987","19241213",1924,"The North China Herald","Letter to the Editor, Correspondence","Letter to the Editor 3 -- No Title","dead-wall of materialistic considera tions mentality and sufficient--the-day apathy felt that way round might be found if there was the will to find it Your claims that she should have told the Hull Rotary Club of the mill-owners here who wanted and endeavoured to find the way Do you know that actually she did not give honour where honour is due In Chapei observed the small children proceeding at daybreak t"
"1997","1419961600","19250328",1925,"The North China Herald","Feature, Article","PERSONAL NOTES","Mrs Fltrcnce Ayscough who is well-known in Shanghai among lovers of things Chinese lectured to the Royal Asiatic Society in London last month on Memorial Temples At the annual meeting of the Shanghai Rotary Club on Thursday the following new board of directors was elected Messrs Hager Walter King Fong Lam Souter George Fitch Bryan Jr Jabin Hsu Clark and Allman They will meet on Wednesday at 12.20 o clock at"
"1998","1419962491","19241213",1924,"The North China Herald","Feature, Article","The Roaring Game","wever must take care to observe the due and ancient rites in initiating curlers into their society The candidate is said to be invariably blindfolded before the fun starts and -it is hinted that even Rotary Club in its most buoyant moments cannot begin to compare with gathering of curlers"
"1999","1419963228","19250516",1925,"The North China Herald","Feature, Article","THREE-QUARTERS OF COST OF Y.M.C.A. BUILDING ALREADY RAISED","of the daily tiffins which are being held in con- Drive                 HC-AiUli Wiv this week was again the occasion large attendance the special guests of the day being the members of the Shanghai Rotary Club Mrs Tink- ham gave very excellent vocal solo and later sang duet with Mr Tinkham Miss Jansfcn acting as accompanist The figure announced as the re sult of the day s collection was Tls 17,151.10, whic"
"2000","1419975137","19250808",1925,"The North China Herald","Feature, Article","HOW TO BECOME AN ATHLETE","ce Runners from Cold                 FROM OUR OWN CORRESPONDENT                 Tientsin July 28                 Eric Liddell Tientsin-born athlete who is internationally known as runner spoke at the Rotary Club of Tientsin to-day on Athletics                 Mr Liddell first dwelt upon national environment pointing out that certain climates produce certain types passed on to and im mediate ancestry and then"
"2001","1419976658","19250815",1925,"The North China Herald","Feature, Article","THE REVERSE SIDE OF PEKING","Eye and Sordid Realities that Bad Weather Brings Out                 FROM OUR OWN CORRESPONDENT                 Peking Aug 4                 visiting Congressman speaking week or so ago at the Peking Rotary Club on his impressions of the capital said he was struck most of all with the plenitude and beauty of its walls If most of the re sidents of Peking from familiarity have not paid adequate attention to Pe"
"2002","1419981199","19250829",1925,"The North China Herald","Feature, Article","LADIES' DAY AT THE ROTARY CLUB","LADIES' DAY AT THE ROTARY CLUB An Attractive Programme of Music                 Thursday was Day at the Rotary Club the five for many weeks and the mamber certainly availed themselves of the opportunity to show the LADIES' DAY AT THE ROTARY CLUB                 An Attractive Programme of Music                 Thursday was Day at the Rotary Club the five for many weeks and the mamber certainly availed themselves of the opportunity to show their many feminine guests spirited tiffin gathering The upstairs Grill Room of the Astor House was well LADIES' DAY AT THE ROTARY CLUB "
"2003","1420002556","19251121",1925,"The North China Herald","Feature, Article","OUR INDIAN LETTER","hey at to minimize of the incident new -1'                 ferment is evidently at work in the Swarajist party but what the re sult will be it is difficult to pro India's Opium Problem speaker at the Rotary Club in Calcutta recently gave some inter esting facts relating to the opium traffic in India It is encouraging to find that while seven years ago there were 200,000 acres growing poppy in the present yea"
"2004","1420004309","19260417",1926,"The North China Herald","Feature, Article","CHRISTIANITY AS A CAUSE OF TROUBLE","Mr Zumoto is president of the Tokyo International Journalists                 ana on tms topic to gathering of American and British rotarians The speech was made during ia banquet given by the To kyo Rotary Club to rotarians on the two round-the-world liners the Empress of Scotland and the Laconia which came into Yokohama harbour almost together Christianity said Mr Zumoto comes to Asia in spirit of ar super"
"2005","1420004771","19260227",1926,"The North China Herald","Feature, Article","TO AID MEDICAL MISSIONS","TO AID MEDICAL MISSIONS                 Suggested Use for Britain's Share of Boxer Funds Dr Yen's Speech at Rotary Club Rotarians who have formed branch of their famous institution on board the Empress of Scotland during her round-the-world trip were the guests of the Shanghai Rotary Club last Thursday n's Speech at Rotary Club                 Rotarians who have formed branch of their famous institution on board the Empress of Scotland during her round-the-world trip were the guests of the Shanghai Rotary Club last Thursday when delegates to the National Medical Association now in conference                 were also entertained Mr Hager President of the Club occupied the chair Mr Yinson Lee introduced the"
"2006","1420005327","19260220",1926,"The North China Herald","Feature, Article","Article 33 -- No Title","the Governor of Bengal in recent address before the Calcutta Rotary Club advocated the institu tion of Prisoners' Aid Society with probation officers and the establishment of moral hospitals                 in place of gaols You must pro vide' moral doctors and moral hos"
"2007","1420006259","19261009",1926,"The North China Herald","Feature, Article","THE SINO-JAPANESE SOCIETY","month as assistant general manager of the Mitsui Russan Kaisha He has spent many years in the United States and Europe in charge of the interests of the Mitsui Russan Kaisha and is the founder of the Rotary Club in Japan The function also included send off to the retiring president Mr Shen ain English re turned student who has been transferred to take charge of the Peking branch of the Chinese- American Bank"
"2008","1420006822","19261023",1926,"The North China Herald","Feature, Article","HOBBIES EXHIBITION PLANNED","HOBBIES EXHIBITION PLANNED                 Interesting Function Arranged for Next Month                 The Boys' Work Committee of the Rotary Club under the chairmanship of Mr Stroebc proposes on November 12 and 13 to hold Hobby Show in the Chinese This is to be an international exhibition and will include very wide range of exhibits such nied the joy of showing the world what they can do This being the first hobby show to take place in Shanghai it is expected that competition will be keen in most lines The Boys' Work Committee of the Rotary Club Mr Stroebe says is expecting to take care of at least 1,000 exhibits and are making arrangements to award several hundred prizes first nd second prize will be presented in each class Boys and girls w"
"2009","1420008751","19261211",1926,"The North China Herald","Feature, Article","Article 7 -- No Title","The word is familiar enough in the land of the Rotary Club but it has not as far as we know horne d- in before in the columns of our                 paper realtor has arrived 1 and duly announces the fact on the next page It is now up to some mortician to sk"
"2010","1420008939","19261218",1926,"The North China Herald","Feature, Article","PERSONAL NOTES","his appointment is regarded with pleasure                 Ataman Simionov left Shanghai on Monday for Nagasaki but ex pects to return here shortly Mr If Allman Consul for Mexico and president of the Rotary Club left for Tsingtao on Wedne- day on urgent business Mr Green secretary of the Whangpoo Con'servancy Board re- turned from Home leave on Monday 1 by the Malwa Gen Yen Chun-yang Commission er of the nat"
"2011","1420009508","19261113",1926,"The North China Herald","Feature, Article","ENDEAVOUR AMIDST WARFARE","d will report to the Administra tion their positions together with various meteorological conditions at regular intervals absence of Dr Patrick judged the second event In the inter-Troop hike for the Rotary Club Shield each troop was represented by six scouts who car ried all necessaries for 24-hour hike including material for shelter The rations consisted of enough for 24 hours as follows -- flour and bakin"
"2012","1420009548","19261127",1926,"The North China Herald","Feature, Article","INTERNATIONALISM AND NATIONALISM","INTERNATIONALISM AND NATIONALISM                 Dr Yui at Rotary Club on Old Saws and Modern Instances                 Dr David Yui General secretary of the National Committee of 'S in China and chairman of the National Christian Council was speaker at yesterday s tiff ws and Modern Instances                 Dr David Yui General secretary of the National Committee of 'S in China and chairman of the National Christian Council was speaker at yesterday s tiffin of the Rotary Club which was held in the Astor House Mr Allman presided and the                 speaker was introduced by Dr Fong Sec There was large attend ance Dr Yui who chose for his subject Nationalism and Interna"
"2013","1420012562","19270226",1927,"The North China Herald","Feature, Article","PERSONAL NOTES","hey boarded German motorship on which they will proceed to Europe returning to the United States thereafter There was large number of RotaVians and their wives at the East Station to bid the retiring Rotary Club Presi dent and his wife bon The Vice-President of the Rotary Club and Mrs Liang gave a' re ception at their residence on Saturday afternoon in honour of Mr and Mrs Williams returning to the United States thereafter There was large number of RotaVians and their wives at the East Station to bid the retiring Rotary Club Presi dent and his wife bon The Vice-President of the Rotary Club and Mrs Liang gave a' re ception at their residence on Saturday afternoon in honour of Mr and Mrs Williams"
"2014","1420013497","19270305",1927,"The North China Herald","Feature, Article","WHY THE BRITISH ARE ATTACKED","WHY THE BRITISH ARE ATTACKED                 Compliment Seen by Mr Lennox Simpson in an Address Before the Shanghai Rotary Club True Story of Mr Eugene Chen's Escape                 An extremely interesting address on the present situation in China was given by Mr Lennox Simpson better known as Putnam Weale the author of many An extremely interesting address on the present situation in China was given by Mr Lennox Simpson better known as Putnam Weale the author of many books on China to members of the Shanghiai Rotary Club at their weekly tiffin on Thursday Mr Simpson is in Shanghai on                 his way to Hankow ne to study thle Nationalist Government and its methods the economic con- ditions of the people and t"
"2015","1420016721","19270618",1927,"The North China Herald","Feature, Article","SHANGHAI AMERICAN SCHOOL","managers then awarded the diplomas Following the exercises the var ious scholarships for the year were announced On behalf of the Shanghai Ro tary Club Mr Marden presented Mr John Gray jr with the Rotary Club Scholarship Mrs Pattno presented Miss Martha Lacy with the scholarship of the American Association of University Women The Pomona College Scholarship was presented to Mr Robert Elliott by Mr Boynton"
"2016","1420017056","19270709",1927,"The North China Herald","Feature, Article","ISSUES IN CHINA'S PROBLEMS","ISSUES IN CHINA S PROBLEMS                 Speech by Mr Julean Arnold Before the Rotary Club Members                 Speaking before the Rotary Club members and guests on Thursday at the regular tiffin of this organization Mr Julean Arnold American Commercial Attache pointed out come of the ISSUES IN CHINA S PROBLEMS                 Speech by Mr Julean Arnold Before the Rotary Club Members                 Speaking before the Rotary Club members and guests on Thursday at the regular tiffin of this organization Mr Julean Arnold American Commercial Attache pointed out come of the main issues in Chiba's problems at the present time"
"2017","1420018116","19281027",1928,"The North China Herald","Editorial, Commentary","THE TIENTSIN RIVER","s decid ed to charge the Executive mem bers with the duty of providing materials for improving the Haiho and for preventive measures along other rivers against flood We note further that the Tientsin Rotary Club Rotary if it carries on as it is doing soon will be as blessed as Mesopotamia got together at tiffin party as many as possible of the people more intimately 1 concerned with Tientsin's river problems"
"2018","1420018891","19290112",1929,"The North China Herald","Feature, Article","RUSSIAN SCHOOL'S CHRISTMAS","d six years ago in little Chinese house on Avenue Foch its members starving but still over and above the greatly ajv predated generosity of the Shanghai Race Club the French Mur cipal Council and the Rotary Club to mention three of its largest sup porters there is need for further gifts of money ami clothing of every kind The school now houses Go destitute girls and boys and there                 ome every d"
"2019","1420019075","19280519",1928,"The North China Herald","Feature, Article","SHANGHAI AS SEEN BY A VISITOR","prominent opticians in Shanghai entertained me to dinner at one of the principal Chinese restaurants so that might tell them something of optical condi tions in this country and the pre sident of the Rotary Club of Shanghai himself at the head of the Business Equipment Corpora tion of that great city and who in early life had been an optician in Manila in the Philippine Is lands gave me an introduction to th"
"2020","1420021041","19270806",1927,"The North China Herald","Feature, Article","SENATOR BINGHAM ON CHINA","SENATOR BINGHAM ON CHINA                 American Legislator on Things Seen During His Tour South Unfavourably Constrasted with North                 Speaking before about 225 members of the Rotary Club and the American University Club and their guests at tiffin given in his honour at the Astor House on Wednesday Senator Hiram Bingham who has been studying conditions in China for some four months as ting affairs in his model province of -Shansi Senator Bingham was introduced by Dr Fong'Sec president of the American University Club after the meeting had been turned over to Mr Jee president of the Rotary Club Dr Fong Sec gave short sketch of Senator Bingham's career as it appeared in Who's who Ihjs giving him as eminently known as professor lecturer writer statesman politician an aviator and an explorer A"
"2021","1420021095","19290126",1929,"The North China Herald","Feature, Article","CONSERVANCY OF THE HAIHO","expected to yield 1,000,000 year The Chinese bankers in Peking and Tientsin were approached in connection with the matter and the Customs surtax was offered them as security for the loan The Tientsin Rotary Club held special dinner and meeting with the idea of fostering the scheme and getting' something tangible done This dinner was attended by many pro local business men both Chinese and foreign who were in"
"2022","1420022426","19300401",1930,"The North China Herald","Feature, Article","Mrs. J. W. P. Marsh","e Staff Workshops Auto Palace Chartered Bank of India Australia and China Members Allied Automotive Association of China Racine and Cie Asiatic Petroleum Co Ltd Cathay Insurance Office Members of the Rotary Club Shanghai Horse Bazaar and Motor Co Ltd the China Press Dodge and Seymour China Ltd Harden Co Ltd Michelin Co Night Staff of the Auto Palace Co Ltd"
"2023","1420022455","19300513",1930,"The North China Herald","Feature, Article","BOY SCOUTS ANNUAL DINNER","Scouts in Shanghai Mr Hawkings also asked for the aid of all present in the forth coming drive for funds and report ed on the financial standing of the Association Mr George Fitch as President of the Rotary Club whose shield has contributed so valuably in maintaining interest in scouting during the plast several years also spoke as did Miss Gulston on behalf of the Girl Guides Mr Brenan said in part should j"
"2024","1420023232","19300610",1930,"The North China Herald","Letter to the Editor, Correspondence","THE THOMAS HANBURY SCHOOL","nity am and hope many others will join with mo in asking tor more detailed explanation of the reasons that led to this decision appeal especially to those so that take an interest in welfare work The Rotary club The British Women's Association The American Women's Club the King's Daughters and the would like these societies to ask their members whether their representatives on the Municipal Council correctly"
"2025","1420023531","19290126",1929,"The North China Herald","Feature, Article","THE RETIREMENT OF DR. FONG F. SEC","ional Relations Dr Fong Sec is an all-round man who takes keen interest irt athletics especially handball volley ball and tennis religion and garden-' ing He is well known locally as president of the Rotary Club chair man of the Pan-Pacific Association Educational Committee chairman of the National Committee of 's and the local Chinese honorary secretary of the Institution for the 'Chinese Blind president of"
"2026","1420025538","19300624",1930,"The North China Herald","Feature, Article","SHANGHAI ROTARY CLUB","SHANGHAI ROTARY CLUB Unique Presentations from China to Other Clubs                 meeting of the Shanghai Rotary Club in the Union Club on June 18, was attended by about 100 members and guests Mr Fitch SHANGHAI ROTARY CLUB                 Unique Presentations from China to Other Clubs                 meeting of the Shanghai Rotary Club in the Union Club on June 18, was attended by about 100 members and guests Mr Fitch the president was in lhe chair and after- the usual songs introduced Mrs Ilawkings who spoke on Rotary Tubs and Con View Mrs Ilawkings described her ex periences during recent visit to Europe and Australia when she attended Rotary meetings at Brad ford Bristol and Sydney At the former place she presented the local Rotary Club with drum replica of that used by Mr Fitch to call meetings to order brick from the wall of China obtained without any act of vandalism was also presented to the Bristol Rotary The third Pacific Rota SHANGHAI ROTARY CLUB "
"2027","1420025635","19300708",1930,"The North China Herald","Feature, Article","BUSINESS MEN AND GOVERNMENT","ed the International Rotary Clubs Some 25 years ago Dr Kung said an attorney of Chicago by the name of Paul Harris who after re turning to Chicago from trip around the world conceived the idea of the Rotary Club and started it in 1905. His idea was that the lead ing members of large metropolis could in club like this not only get acquainted with one another also devise ways and means oi making one another mo uainted with one another also devise ways and means oi making one another more useful tc the community and the nation Since then Rotary Clubs had pro throughout the civilized worlds The International Rotary                 Club has been in China for many years Clubs formed by Chinese business leaders with the same pur poses should prove of great value Dr Kung said In connection with the Institute of Scientific Management wh"
"2028","1420025821","19300617",1930,"The North China Herald","Feature, Article","THE ROTARY CLUB LUNCHEON","THE ROTARY CLUB LUNCHEON                 Mr Greea Entertained on His Retirement Some Reminiscences and Modern Currents                 The Rotary Club entertained Mr Green editor of the North-China Daily News at lun THE ROTARY CLUB LUNCHEON                 Mr Greea Entertained on His Retirement Some Reminiscences and Modern Currents                 The Rotary Club entertained Mr Green editor of the North-China Daily News at lunch on June 12, in view of his approaching retirement from China There was large attendance of members and the funds of the club must ha THE ROTARY CLUB LUNCHEON"
"2029","1420027044","19300701",1930,"The North China Herald","Feature, Article","AMERICA'S ROLE IN WORLD PEACE","three wars and has challenged America to accept the leadership in maintaining peace Mr Almon Roth business man ager of Leland Stanford Jr univer sity was to-day elected president of the international Rotary Club organization-- United Press"
"2030","1420028460","19300916",1930,"The North China Herald","Editorial, Commentary","THE RUSSIAN SCHOOL","THE RUSSIAN SCHOOL                 Sept 16                 An interesting local announcement last Saturday stated that the Shanghai Rotary Club had taken in hand the raising of sufficient funds to provide permanent school for poor Russian children The brief history of the institution already                 existing which accompanied the ann he announcement is well worth reading as the story of gallant endeavour which has stood the test of six years of varied fortune and has qualified itself to rank as the permanent institution which the Rotary Club rightly suggests that it should be The North-China Daily News has always con sidered itself to be friend of the Russian community It is impossible to be otherwise for the majority of those in Shang h or their own con their struggle to provide the children of their poor with an education rendered only possible by the tragic self- sacrifice of some of their teachers must 'commend this appeal of the Rotary Club not only to the charitably inclined but to those who like to give another sporting chance in life It is possible because of the foregoing to commend this new venture to the sympathies of readers of t"
"2031","1420028729","19300923",1930,"The North China Herald","Feature, Article","Article 3 -- No Title","September 18 was Ladies' Day at the Rotary Club and it was not at all surprising that there should be very good gathering present es- of ladies                 The address of the day was given by Mr Carlos Bos Tariff Secretary of the Inspectorate-"
"2032","1420028838","19301014",1930,"The North China Herald","Feature, Article","PRINCE OF SIAM IN SHANGHAI","ce Purchatra is staying at the Cathay Hotel and he plans to make visit to Hangchow with his party before proceeding to Japan on his tour of the Far East Last night he was entertained to dinner by the Rotary Club at func tion held at the German Garden Club Prince Purchatra is President of the Bangkok Rotary Club ore proceeding to Japan on his tour of the Far East Last night he was entertained to dinner by the Rotary Club at func tion held at the German Garden Club Prince Purchatra is President of the Bangkok Rotary Club "
"2033","1420029135","19300916",1930,"The North China Herald","Feature, Article","AID FOR RUSSIAN SCHOLARS","AID FOR RUSSIAN SCHOLARS                 Shanghai Rotary Club to Lead Campaign for Funds to Erect School for Poor Russian Children                 With the object of building permanent school for poor Russian children the Shanghai Rotary Club will inaugurate ca Shanghai Rotary Club to Lead Campaign for Funds to Erect School for Poor Russian Children                 With the object of building permanent school for poor Russian children the Shanghai Rotary Club will inaugurate campaign for funds with ball and fete at the Majestic Hotel on October 24.                 An attractive programme has been arranged and among other features there will be foreign and per child per month It is felt that this is project which should have the sympathetic support and interest of the whole community Entrance tickets for the fete may be obtained from any member of the Rotary Club at each"
"2034","1420030615","19310623",1931,"The North China Herald","Feature, Article","""ROTARY AND ROADS""","ROTARY AND ROADS                 Recipe for Better World Understanding                 Senator Tasker Oddie well chaperoned by Mr Edwin Cunningham and Colonel Hooker was the chief guest at the Rotary Club tiffin on June 18 and was in sense new kind of guest for he must have been bigger expert in Rotary than the bulk of the                 present In the course of the talk which he gave to the members d of guest for he must have been bigger expert in Rotary than the bulk of the                 present In the course of the talk which he gave to the members after tiffin he admitted to having been at Rotary Club in Alaska and in Florida in addition to about hundred others As he discovered that Shanghai was the best of them all it will be observed that he was the very perfect guest and indeed he remarked that in Florida in addition to about hundred others As he discovered that Shanghai was the best of them all it will be observed that he was the very perfect guest and indeed he remarked that the Shanghai Rotary Club in its eighteen na together was an institution of which he would make special comment on his return to America The return in would mean that he and Mrs Oddie would immediately make plans for coming b most potent means for removing misunderstandings and increasing contacts Incidentally the gathering gave vivid illustration of Senator Oddie's tribute to the international charac ter of the Shanghai Rotary Club Apart from the introduction of the members of the Fellowship Com mittee which represents at least seven nationalities the guests were entertained by visiting company of Japanese musicians The star cf"
"2035","1420030652","19301111",1930,"The North China Herald","Feature, Article","FOURTH MARINES ANNIVERSARY","go Mr- Waser is one of the best known hotel men in the Far East during the past 14 years having been prominently identified with the leading hotels of Japan Peking and Shanghai Also' as member of the Rotary Club he has contributed earnest support' to' the progressive spirit and attainments in Shanghai of this w Orld-organization of busi ness men Significant among the various affairs held' in Mr Waser's honou"
"2036","1420031109","19310922",1931,"The North China Herald","Feature, Article","Article 3 -- No Title","Baron Osten-Stecken is travelling around the world by motor car and who recently gave lecture on his experiences at the Tientsin Rotary Club has left Tientsin en route to Nanking and Shanghai via Tsinanfu Members of Kuomintang convict ed on charges of treason bribe fraud and embezzlement will receive sentences one-third heavier than ordin"
"2037","1420031311","19310929",1931,"The North China Herald","Feature, Article","SHANGHAI NEWS","SHANGHAI NEWS                 ANTI- JAPANESE MEETING                 Attitude of Local Civic Bodies Rotary Club Resolution                 Sept 23                 As protest against what they described as an utterly unprovoked and unwarranted attack on Manchurian cities by Japanese troops some 1,000 Chinese re usement houses in the Settlement including Luna Park were also closed as an expression of sympathy with the Chinese people in connection with the Manchurian affair Sept 2o. At meeting of the Shanghai Rotary Club the follow ing resolution in regard to the 1 Manchurian trouble was adopted Whereas Rotarians the world over must view with dismay and alarm the situation in Manchuria that not only threaten the peac opportunity in carrying out their Organisation's Sixth Object which responsibility Shanghai 1 Rotarians share in common with their fellows of all nations Now be it therefore resolved by the Shanghai Rotary Club That they urge upon Rotary in- 1 ternational and its every constitu- ent Club to utilize in joint and or several action all the powerful influence and incalculable resources at their command to- ward"
"2038","1420031469","19310922",1931,"The North China Herald","Feature, Article","THE PROBLEM OF LABOUR","Colonel Thomas Tchou China's delegate to the Inter national Labour Conference at Geneva who has just returned was the guest of honour and speaker of the day at yesterday s meeting of the Shanghai Rotary Club He gave very able and forceful address on the Inter national Aspect of Labour ''"
"2039","1420031801","19310630",1931,"The North China Herald","Feature, Article","PERSONAL NOTES","s is on the medical staff of Hope Hospital Huaivuan Anhui The China delegates to the World Conferences to be held in' Toronto Canada and Cleveland Ohio including Dr Fong Sec president of the Shanghai Rotary Club and head of the Chinese Mr Chang chairman of the National Com mittee of As in China Mr Leung acting general secre tary of the National movement Mr Eugene Barnett secretary of the National Committee a"
"2040","1420033411","19301028",1930,"The North China Herald","Letter to the Editor, Correspondence","Raffles","SIR -- Can you or anyone explain to the public why last week the manager of the New World was charged before the Court with having violated the law when he issued lottery tickets while now the Rotary Club is openly selling tickets for grand raffle The                 price of tickets is the same in each case The object of each is supposed to be charity Does charitable purpose on the part of the Eotari pose on the part of the Eotarians make it legitimate to do what' the municipal regulations forbid Or is it that what is 'necessary is link with some very well known reputable organization such as the Rotary Club or perhaps church Last week six Russians were sentenced to four month s imprison ment because of conducting gam bling operations in the Russian Invalids Club This week Russian children are to receive t con ducts raffle or any other form of lottery is thereby putting its seal of approval upon gambling and thereby teaching and encouraging young people to gamble Sir when see an organization like the Rotary Club with its avowedly high ideals when see the Ministering Children's League which is made up of children who are trying to make the world better ar happier when see organiza tions beneath the roof of ch"
"2041","1420033734","19310721",1931,"The North China Herald","Review","JULY REVIEWS","r to greater extent than at present when papal- money has for various reasons acquired popularity even among the rural classes undreamed of few years ago Mr Jul ean Arnold's address on Tourism at the Rotary Club is reprinted in full and Mr Chang Kia-ngau General Manager of the Bank of China contributes an article on the stabilization of silver calling for constructive and united effort by all nations to tack"
"2042","1420035002","19310811",1931,"The North China Herald","Feature, Article","MODERN AVIATION","MODERN AVIATION                 Mr Edward Howard's Address to the Rotary Club Flying Safe                 The regular weekly tiffin meeting of the Shanghai Rotary Club held at the Old Carlton on August 6, was well attended by members and guests Dr Herman Liu presided and the g MODERN AVIATION                 Mr Edward Howard's Address to the Rotary Club Flying Safe                 The regular weekly tiffin meeting of the Shanghai Rotary Club held at the Old Carlton on August 6, was well attended by members and guests Dr Herman Liu presided and the guest of honour and speaker of the day Mr Edward Howard of the Department                 o"
"2043","1420035119","19310609",1931,"The North China Herald","Front Page/Cover Story","Silver Visitors","It will be with trie greatest pleasure that Shanghai has the opportunity of hearing at first hand what he thinks of the question which almost above ail others exercises the minds of the community The Rotary Club are to be on being able to secure such big fish for their weekly tiffin net Nothing but good can result from the in of opinions on this sub ject On Page 335 there is an outspoken article by con tribu"
"2044","1420035173","19310623",1931,"The North China Herald","Feature, Article","WORLD Y. M. C. A. . CONFERENCE","WORLD CONFERENCE                 Dr Fong Sec Leaving on June 26                 The Shanghai Rotary Club presenting brick from the Great Wall in north China to each country where the Rotary is at work These are being fixed up in nice hardwood frames and presented by Shanghai Rotarians whio happen to be"
