"","DocId","Date","Title","Source","Text","year","nchar"
"11","SPSP192307181901","19230718","常識常談退步與進步  覺人謂革命以來十二年中政治無日不退步吾謂國民之知識則無日不進步人皆責議員之要錢不要臉爲政治腐敗文武官吏貪黷之大原因責之誠是也然試思前淸科舉時代學官之索贄敬廩生之講保結鄕里小兒之不能以科舉進身者捐官以榮宗耀祖何異於今日議員之買票以當選更思賣票以償本乎總裁主考之收受門生饋送京官之收受外官冰炭敬何異於今日官吏之貪黷乎特今則更甚於前淸耳前淸種其因令日宜食其果前淸之時無人議其非而今日則無不受人之唾駡此國民知識進步之鐵證也雖然唾駡無益也唾駡而不能監督其無恥之行爲則政治之腐敗如故雖國民之知識無日不進步而政治之無日不退步仍可斷言也然則國民宜思所以自盡其責任矣","shunpao","大會　討論會十九·廿日上午六時半　福州路操練　　萬國商團中華隊　預備隊敎授練習十九日正午　聯華總會扶輪社常會十九日　西鄉閔行鎭　期立乙種商業學校　休業　十九日　浦東楊家渡　縣立第二高小　休業禮十九日下午",1923,101
"12","SPSP192307191901","19230719","常識常談説錢  漸","shunpao","▲召集者　▲事由　　　　　　福州路操練　　萬國商團中華　預備隊敎授練習十九日正午　漢路口福華總會扶輪社常會十九日　西鄕閔行鎭　縣立乙種商業　休業禮　　　學校十九日　浦東楊家渡　縣立第二高小　休業禮十九",1923,100
"13","SPSP192308231801","19230823","紀各校之開學禮","shunpao","成績展覽會廿三日　　民國路　　　　　　民國路商聯會　全體職員會　　　　廿三日　　聯華總會扶輪社常會廿三日至廿六日南市南車站路　著簽習藝所　　展覽會廿三日至廿六日虹口昌世中學　虹口救主堂",1923,92
"14","SPSP192309141801","19230914","王君與毛女士昨行婚禮　　王君秀向官直隸歷任繁劇去年以簡任職改官浙江盧督辦聘爲諮議及海軍秘書長其長子王選畢業聖約翰大學曾赴美國留學專科鐵路五年得有碩士學位今年四月由美回國滬寗鐵路任局長聘委核算處辦事五月間經海軍少將魏子浩·海軍院長林蘭森·介紹與海軍司令毛鐘才毛仲方之妹漢英女士訂婚毛女士畢業中西女塾精通文學昨日在靜安寺路海軍聯歡社結婚在滬紳商軍學各界趨賀者甚衆將軍府將軍前海軍次長劉傳綬爲男家證婚人海軍領袖林建章爲女家證婚人各有箴辭來賓均有頌辭午後二時行禮女儐相爲王光華·陳瑤珍·兩女士男儐相爲郭承志·羅郁銘·二君音樂大作歡聲如雷至四時禮成攝影後觥籌交錯夜深新郎新娘乃乘車回新重慶路咸益里庽所云王選君與毛漢英女士之儷影","shunpao","午二時　四門利涉橋南首普益習藝所　　孟河旅滬同鄕會　成立大會　　廿七日　　　　　三馬路外　聯華總會扶輪社常會　　廿八日上午　　　恰和公司　　　　　　洋商絲廠　合會　　　常年會議　　廿八日午十二時",1923,97
"15","SPSP192309191801","19230919","觀「殘鐘憾」後之意見　　殘鐘憾一劇杜撰我國之故事可謂近數年來影片中之罕覯者此劇情節甚佳惜演來不甚高明且説明卑謬失却精神不少若在舊台上演之必見異彩矣　　劇中叙當唐宋之際計時無器羣民恒仰宗廟神鐘之鳴以紀子午有梁昌者以發明製鐘新法入奏天子怒其狂而贬之於邊城途中遇一女童贈以花女名梅釵製鐘重臣五復之女也母早故王有螟蛉子孫琪者與梅釵靑梅竹馬兩小無猜及長情愛彌篤時神鐘忽壞天子詔王復另鑄新鐘以補其缺久不成上怒將斬王梅釵聞之驚惶莫措忽憶及梁昌世以製鐘爲業必知製鐘之秘乃奔往求助始悉非以生人血肉和製則鐘無成望於是自投於鑄銅烈燄中鐘乃成而孫琪則以喬裝入虜營殺其酋長爲追者所撃傷重而死於是此一對有情人竟於冥渺之中成眷屬焉　　此劇中演者中西人皆有女郎梅釵爲西洋式之表情甚好較之歐美明星亦不稍讓惜劇中人爲中國女子如此表情不甚切合且尤不適用於古代耳　　全劇一切佈置禮節舉動舞蹈均不類古代一望而知爲外人所製若以之較我國舊劇誠有内外之别矣試思王復梁昌之見上不拜梅釵孫琪之并肩觀舞以古時帝室之尊嚴有如此君臣體統之不講男女界限之不分者乎若在吾國演之吾知必無此非驢非馬之現象也　　梁昌所發明者爲新式之時鐘並非神廟之撞鐘乃撞鐘破裂皇責之王復王造之不成其女梅釵乃念及「發明製鐘者必有秘方」一語而往求於梁昌此節劇中旣未明言梁昌能製一切之鐘則梅釵何以獨思及梁昌而梁昌亦竟有此秘方此則稍欠圓滿令人疑惑　　孫琪聞韃靼入侵乃喬裝入胡營刺殺其酋長被追而受傷於中途梅釵之往求方於梁昌在聞婢報韃靼王被刺於一婦人之後旣得方歸途乃遇孫琪其間往返需時且孫之被傷又在女未動身之前日期相差遠甚似不應有如此巧遇梅釵歸途行於叢花間從容安步似在花園中散步不類奔走於道上旣見孫琪不先問其受傷之處遽抱之而起轉瞬歸至寢室如此健步固勿論古代女子無此能力即如此長途亦斷無路人見之而不爲之扶助者此處未免不近情理矣予以爲梅釵之往求方同時孫琪亦往殺韃靼王如此則梅釵歸途恰値孫琪受傷於林中於情是乃不牽强梅釵旣見孫琪祇可扶之覓至附近大道待見路人乃求其負至家中或載車而歸不必累女郎自苦乃爾也　　此劇結果男女均死情節甚慘然用情高尙捨身所一則爲國而死一則爲父而死忠孝萃於一門可謂難能可貴洵有益世道人心之劇也","shunpao","比賽武術十九日晚八　　　四川路　　　　　靑年會　　　會慕管君之演講時廿日　　　　　漢口路聯　總會扶輪社常會廿日晚八時　　四川路靑年會　　　全國道路協會　　第二届當年會廿一日　　　　九江路河南路 辱致有各國共管鐵路之爭議該會鑒於問題重大爰請曹君演講是題以喚醒國人云廿日　　　　　漢口路聯　總會扶輪社常會廿日晚八時　　四川路青年會　　　全國道路協會　　第二届當年會廿一日　　　　九江路河南路",1923,193
"16","SPSP192309251801","19230925","中秋節之豫園書畫展覽會","shunpao","河旅滬同鄉　　成立大會二時　　　　　　　　益　藝所　　　　　會廿七日　　　　　　　三馬路外灘瑙華總扶輪社常會　　　　　　　　　　會廿七日晚七　　　　　四川路　　　　　　靑年會　　　　　英語研究會",1923,97
"17","SPSP192309261801","19230926","皇后末路之詳細内容　　「皇后末路」曾在卡爾登戲院映過一旬頗受觀者稱許此片分新舊二片新片計有九本舊片僅七本劇情說明則同卡爾登所映者爲新片今申江大戲院所映者係由卡爾登租來故亦爲新片原名曰passion爲滑稽大家卓别麟新婦巴賴polanegri主演此片係在德國攝成後經美國第一公司修剪即成爲巨大之歷史影片而巴賴在美能受人愛慕者亦得力於此片茲將是片劇情錄述如下當法王路易十五在位之時國内財政紊亂民不聊生路易王性又優柔好淫且乏决斷力一日使命護隊游行街道市民聚觀者道爲之塞其屬下軍官莫不趾高氣揚迨路易王衛隊馳出宮門時適有一工女爲觀衆所擠突出民衆站觀之地致被騎軍撞倒幸未受傷惟女手中所持之帽匣已爲馬蹄踐成　粉於是女大悲尋將毁帽携至製帽店店主婦見而大怒責其不愼且擊其頰女撫面大哭適踐毁此帽之軍官亦至賠其所値又囑店主勿責女並握女臂撫慰女乃大樂軍官臨行時命女於明日造其府第女聞而額手時店主婦亦易其嚴厲之容笑拍女肩但女不之顧　　女名緋麗悠眉美鼻婉媚動人有情人曰季蘭英姿氣昂富有膂力爲有志之青年與緋麗訂有白頭之約次日季蘭造緋麗之室緋麗適盛装欲出季蘭詢以何往緋麗佯言爲陸軍少尉夫人製衣實則欲踐昨日軍官之約也且囑其勿往但季蘭急不允乃携之俱行至軍官家前緋麗昂首直入季蘭則負手在門外鵠候久久弗出詢之門役謂緋麗已與少尉定情行將成婚季蘭聞而大怒欲排闥入爲門役所阻乃悵返緋麗旣入室後少尉即欵以茶點與緋麗言笑甚歡時有上級軍官適來訪少尉乃將緋麗藏諸屏風之後但緋麗生性好動不慣久覊因將屏風推倒上級軍官見而心動即俯吻其手緋麗初縮手不敢後見其無甚變動因亦就之但少尉見之殊爲不樂此後緋麗與少尉往來尤密事爲季蘭所知搥胸大憤　　一日季蘭正在悲傷時忽接緋麗一書云余甚愛汝請忘前愆如君不以見棄者請於明日至跳舞塲一面季蘭誦畢即將書信撕碎擲之於地繼覺於心有愧仍將信取起明日准時往覓時跳舞塲中衣香鬢影紙醉金迷緋麗衣服麗都與少尉同坐於高廂旣見季蘭於人羣中排入乃即躍入廂座趨至季蘭前抱而吻之少尉見而大怒至前斥駡爲季蘭擊倒於是少尉即出劍擊之時與少尉興醋波之上級軍官亦在傍因給劍季蘭欲假手以殺少尉後少尉果爲季蘭刺死而緋麗爲上級軍官刼去以珠鑽誘惑其心使之貼服緋麗果爲其所動但季蘭已琅璫入獄　　未幾上級軍官以負債不能償勢將破產乃命緋麗盛装往見内閣總理意欲藉此誘惑詎内閣總理不爲所動因懊喪而返出皇宮時被路易王所見驚其　麗因命衛兵追回但緋麗不知其故驚而遁歸上級軍官見其不成即斥其無用會路易王出飲於外上級軍官即暗使緋麗坐於其對面果爲路易王所見因抬之入宮早夕與之週旋置國事於不顧緋麗苟有所求路易王無不從之以是上級軍官之債務竟得路易王一筆勾消　　一日路易王正在爲緋麗修剪指爪時内閣總理忽來訪欲其簽一罪人之死狀路易王殊不願見之繼以待者頻請乃乞緋麗予以片刻緋麗佯爲嗔怒路易王見總理後草草將罪狀簽定時緋麗亦至室外從容與總理招呼總理睨視之後緋麗偶見罪狀上注有季蘭之名字因大驚急將　上之吸墨粉瓶易以墨永瓶路易王不之覺因誤將墨水傾於罪狀總理見亦大驚時緋麗倒身於椅中抱首大哭路易殊覺不忍因叩其所以緋麗哭曰彼人爲我之表兄因救我與少尉戰故少尉被其刺死路易王聞之即告總理曰彼人無死罪季蘭行赦後充宮門衛兵後無意中爲緋麗所見乃命陸軍統領爲之擢升統領以王后命故不敢違之蓋緋麗時已正式爲路易王之妻權勢較前尤大　　時國内麵包價暴漲民無以爲食皆淪爲餓莩總理之妹又著一諷駡緋麗之歌謠　佈於外民衆歌之一日緋麗獨行於外聞而大怒急將歌者手中之曲本全數購回返告路易王路易即招總理至曉以利害並欲其使之絕滅此歌總理笑頷之","shunpao","協濟日災賑會　　　　　中國恊濟日災義賑會　發起人及職員大會廿七日　　　　　三馬路外灘聨華總會扶輪社常會　廿七日晚七時　　四川路　　　　　　　　　　青年會　　　　　　　英語研究會廿八日上",1923,92
"18","SPSP192309271801","19230927","淸心靑年會舉行交誼會　　大南門淸心兩級中學校靑年會成立已十載有餘會務頗佳昨日下午四時一刻在思鮑堂特開交誼大會歡迎新舊師生蒞會者甚衆潘志浩君主席（一）西樂","shunpao","數幕聞價目仍照舊云　　廿七日　　三洋涇橋　瑞泰升呢絨號　正式開幕禮　　廿七日午　三馬路外灘　畢總會扶輪社常會　　廿七日　民國路　民國路商聯會　複　會　　廿七日　雲南路仁濟堂　中國恊濟日災義賑會　發起人及",1923,101
"19","SPSP192310031810","19231003","集會表","shunpao","會三日晚　　　　四川路　　　　　　　　青年會　　　　朱懋澄之演講四日午　　　　漢口路外灘　華總會扶輪社常會四日下午二時　法租界平濟利路安徽　　舟山輪船公司　股東會四日下午五時半博物院路",1923,92
"20","SPSP192310041813","19231004","集會表","shunpao","陽曆本月時間　地點　召集者　事由四日午漢口路外灘　華總會扶輪社常會四日下午商總聯會商總聯會聯席會四日下午二時閘北太陽廟揚州八邑公所全體選舉會四日下午二時法租界平濟",1923,81
"21","SPSP192310061808","19231006","集會表","shunpao","新　落成禮十日　　　　　　天后宮總商會　　商品陳列所　　展覧會十一日午　　　　漢口路外灘　華總會扶輪社常會十二日下午四時　美國婦女會　　美國婦女會　宴送西姆夫人之會十四日上午十時　小花　都益處　新南",1923,99
"22","SPSP192310102202","19231010","集會表","shunpao","日天后宫總商會商品陳列所展覽會十日下午二時西門體育塲復旦球隊與體比賽足球十一日下午漢口路外灘聯華總會扶輪社常會十四日上午十時小花園益　新　社成立會十五日全國商聯會全國商聯會成立會卄一日西門首敎育會律師公會秋",1923,103
"23","SPSP192310111807","19231011","集會表","shunpao","陽曆本月時間地點召集者事由十一日午漢口路外灘瑞華總扶輪社常會十一日至廿四日天后宫橋堍商品陳列所展覽會十一日至十七晚天后宫橋堍商品陳列所戴仁　君之化學演講十二",1923,78
"24","SPSP192310161801","19231016","學務叢載　　敎育界之各項消息合誌如下　　林郁初重行赴美留學汕頭林郁初君自庚辛年畢業灑江大學後即任角石中學校長今夏流美擬人哥倫比亞大學專攻敎育豈知因所乘者爲二等艙位抵美後受波折而歸返國後重新措理各項手續現已完備并另購頭等艙位定明日放洋云　　之江同學會選新職員之江大學旅滬同學會上星期日","shunpao","戈登路南方大學演講會十七日天后宮橋堍商品陳列所張貽志君演講我國之炭酸鈉工業十八日午漢口路外灘　華總會扶輪社常會十八日下午一時小花園二號江蘇縣議會聯合會討論會十九日上海佛敎團上海佛敎團日災追悼會廿日百老滙路南",1923,103
"25","SPSP192310251801","19231025","競武場今晚决鬭","shunpao","備之「孔雀屏」開演亦爲期不遠云廿五日　　民國路廿九號　中國震寰醫院　開幕　廿五日午　三馬路聯華總會扶輪社常會廿五日　南車站路文安坊　壬戍社　當會廿五日　閘北叙商樓　中國工會裝訂部　討論會廿六日　各省區公",1923,101
"26","SPSP192311011814","19231101","集會表","shunpao","召集者　事由一日界路上海商業儲蓄銀行支行開幕禮一日上午十時梵王渡約翰大學柯脫博士之演講一日午聯華總會扶輪社會一日及二日下午天后宮總商會水利協會討論開浚吳淞江事二日畫錦里永昌祥皮貨局正式開幕禮二日商京路五福",1923,102
"27","SPSP192311021801","19231102","文苑新訊","shunpao","立會五日至七日上午南市三山會館三山會館落成禮五日至七日南京路市政廳基督敎協進會佈道會八日午聯華總會扶輪社常會八日白克路永年里福利沙田公司股東會十日大東門普益社　南東區商聯會成立會十日暫定南園記者聯歡會游藝",1923,102
"28","SPSP192311041801","19231104","學務叢載","shunpao","尙鎭圭君之會時七日　　　　　天后宮總商會　　　水利協會　　　　審查會八日午　　　　聯華總會扶輪社常會八日　　　　　白克路永年里　　　福利沙田公司　　股東會八日晚七時　　四川路靑年會",1923,90
"29","SPSP192311051801","19231105","電學上之新發明","shunpao","會五日下午一時三馬路慕爾堂法統維持會等追悼尙鎭　君之會七日天后宮總商會水利協會　查會　八日午聯華總會扶輪社常會八日白克路永年里福利沙田公司股東會八日晚七時半四川路青年會英語研究會交誼會十日大東門普益社滬南東",1923,103
"30","SPSP192311071828","19231107","集會表","shunpao","開能逹洋行　　開幕禮八日　　　　　白克路永年里　　福利沙田公司　　股東會八日　　　　　　華總會扶輪社常會八日晚七時半　四川路青年會　　英語研究會　　交誼會十日　　　　　大東門普　社　　滬南東區商聯",1923,98
"31","SPSP192311081820","19231108","集會表","shunpao","開能逹洋行　　開幕禮八日　　　白克路永年里　　　福利沙田公司　　股東會八日午　　聯華　會扶輪社常會八日至廿五　南車站路　　　　善益習藝所　　菊花會八日晚七時半　　四川路青年會　　英　研究會",1923,94
"32","SPSP192311101819","19231110","集會表","shunpao","十一日至十八日下午外白渡橋新天安堂凱德博士演説及音樂會十二日　山東路山東路商聯會常會十五日午聯華總會扶輪社常會十七日寗波同鄉會記者聯歡會二週紀念會十七日南京路市政廳上海開滬紀念會八十週年紀念會十八日下午二時",1923,103
"33","SPSP192311111811","19231111","集會表","shunpao","球十一日至十八日下午外白渡橋新天安堂凱德博士演説及音樂會十二日山東路山東路商聯會常會十五日午醫華總會扶輪社常會十七日寗波同鄉會記者聯歡會二週紀念會十七日南京路市政廳上海開港紀念會八十週年紀念會十八日下午二時",1923,103
"34","SPSP192311121801","19231112","婚禮新誌","shunpao","廿五日南車站路普益習藝所菊花會十二日至十八日下午外白渡橋新天安堂　德博士演説及音樂會十五日午縣華總會扶輪社常會十七日寗波同鄉會記者聯歡會二週紀念會十七日南京路市政廳上海開港紀念會八十週年紀念會十八日下午二時",1923,103
"35","SPSP192311141801","19231114","菊花會中之寫生及歡宴","shunpao","日下午江灣復旦與英海軍比賽足球十四日至十八日下午外白渡橋新天安堂　德博士演說及音樂會十五日午聯華總會扶輪社常會十五日下午二時西門斜橋　寗會誼徽寗旅　同鄕會歡迎江彤　胡　之汪律本三君之會十五日晚七時半　川路青",1923,103
"36","SPSP192311151812","19231115","集會表","shunpao","陽曆本月時間　地點　召集者　事由十五日上午十一時閘北閘北水電公司緊急會議十五日午聯華總會扶輪社常會十五日下午三時霞飛路商科大學演講會十五日至卄五日南車站路普益習藝所菊花會十五日至十八日下午外白渡",1923,97
"37","SPSP192312031801","19231203","婚禮新誌","shunpao","學　滬江與約翰華人籃球隊之奪標比賽　　五日　　市民大會　市民大會　友誼會　　六日午　三馬路聯華總會扶輪社常會　　六日九畝地　　國貨維持會　選舉評議員之揭曉　　七日下午五時　南市　市議會　冬季常會　　青年",1923,101
"38","SPSP192312041801","19231204","萬國競走舉行在邇","shunpao","年會　全白與體育　比賽籃球　　五日　寗波同鄕會　對日外交市民大會　友誼會　　六日午　三馬路聯華總會扶輪社常會　　六日　九畝地　國貨維持會　選舉評議員之揭曉北部汽車行行名　　電話　　　　地址大北　　北一四",1923,101
"39","SPSP192312051801","19231205","球戰歡聲","shunpao","歡宴張炜　君五日下午　　　　各路商總聯會　　各路　總聯會　　　討論會六日午　　　　　三馬路聯華總會扶輪社常會六日　　　　　　九畝地　　　　　　貨維持會　　　　選舉評議員之搗嘵七日下午五時　　南",1923,96
"40","SPSP192312071801","19231207","學務叢載　　飛虹校將開懇親會閘北市立飛虹學校定於八日","shunpao","言爲前財政部僉事上行走紅豆館主十一日下午四時租界納税　人會租界納税華人會理事會十三日午三馬路聯華總會扶輪社常會十三日下午二時天后宫縣立三高小學校演講競進會演説競進會十四日下午二時天后宫總商會吳淞水利協會討論",1923,103
"41","SPSP192312111801","19231211","學務叢載","shunpao","時半四川路青年會體育與全黑比賽籃球十一日晚八時半四川路青年會復育與全白比賽籃球十三日午三馬路聯華總會扶輪社常會十三日下午時天后富縣立三高小學校濱　競　會濱說競進會　十四日下午二時天后宮總商會吳淞水利協會討論",1923,103
"42","SPSP192312121801","19231212","藝苑清音　　青年書畫會籌備新年展覽本埠青年書畫會近徴得名人書畫百餘幅又本會會員出品佳者數百幅昨該會職員會議决定陽曆新年假三馬路慕爾堂開展覽大會推定劉文淵錢季寅等積極籌備並分函全國徵求名人出品","shunpao","者事由十二日下午霞飛路南方大學興中關公學比賽籃球十三日霞飛路道路協會執行　事會十三日午三馬路　華　會扶輪社常會寒露　林層　鈍根　豁公月出兩册　每册售洋三角　心心照相舘發行上海南京路望平街口　第二十期出版了新",1923,103
"43","SPSP192312131808","19231213","集會表","shunpao","協會　　執行董事會十三日　　閘北大統路慈善團　　閘北市民　　閘北市民大會十三日午　三馬路聯華總會扶輪社常會十三日晚八時　　梵王渡約翰大學　　約翰與復旦　　比賽籃球",1923,81
"44","SPSP192312141815","19231214","集會表","shunpao","公司總局金星人壽保險公司股東會十八日下午四時租界納税華人會租界納税華人會會理事會廿日午三馬路聨華總會扶輪社常會廿日下午四時博物　路廿號青年協會基督敎工梁委員會茶話會廿五日新舞台上海童子軍聨合　游　會卅一日下",1923,103
"45","SPSP192312161801","19231216","法國兒童玩具展覽會開幕昨爲第一日逐日展覽至二十三日　　法工部局董事會現特舉行法國兒童玩具展覽會昨日","shunpao","午四時租界納税華人會租界納税華人會理事會十九日徐家滙南洋大學野外賽跑勝利慶祝之會廿日午三馬路聨華總會扶輪社常會廿日下午二時靶子路女青年會慶祝聖誕之會廿日下午四時博物院路廿號青年協會基督敎工業　員會茶話會廿二",1923,103
"46","SPSP192312171801","19231217","法國兒童玩具展覽會紀　　法國技藝之精巧素稱於世蓋法人愛好天然美術成性一舉一動間往往不期而流靈［美］之一字即如此次法國兒童玩具展覽會之設亦美術表現之一斑也蓋法國兒童玩具少見於滬上法商會有鑒於斯且因冬節伊邇親朋餽贈禮品·兒童恩物之需法蘭西轩亦有其精美之玩具者乃商之法工部局董事會開一兒童玩具展覽會會塲假座公館馬路大自鳴鐘禮堂昨爲開會之第二日記者承邀往觀不禁讚嘆法人思想與藝術之美也爲紀梗槪如下會塲不甚大然曲折有邱壑如入山林中屋頂綵飾藍布綴以碧綠之小電燈自下望之密如繁星又有一小泉水淙淙自石　中流出其上映以電炬殊幽倩有致觀客至此覺神志爲之頓清各玩具分部陳列每部有法國曼麗女郎司指導出售之責首𦆑紅綢以資織别釵光　影笑語生春更雜以奏琴聲幢幢往來盡爲彼邦士女記者幾疑身履法土矣各種玩具以小船·火車·禽獸·繪事等屬爲最精妙値亦較市爲廉故購者甚踴躍塲内更用武士維秩序首覆銅帽持長戟望之如十九世紀之人物然殊可笑也聞塲中人云此次會塲佈置悉仿亞爾蕯斯","shunpao","午四時租界納稅華人會租界納稅華人會理事會十九日徐家滙南洋大學野外賽跑　利　視之會廿日午三馬路聨華總會扶輪社常會廿日下午二時靶子路女青年會慶祝聖誕之會廿日下午四時博物院路廿號青年協會基督放工業委員會茶話會廿二",1923,103
